Baseline,Limit refused,Limit not applied,Limit applied,Limit applied ex-post
0.06506600238769522,0.7548588610384677,-0.8206026938551538,-0.6444773501978602,-1.9207249388298209
0.06506600238769522,0.5176775990623597,-0.18100220680307189,-0.6444773501978602,-1.9990376369791427
-0.1766223401300806,0.7037378862045927,-0.18100220680307189,-0.6444773501978602,-1.9990376369791427
-0.1766223401300806,0.7037378862045927,-0.28049712912977043,-0.9844202153857786,-1.9990376369791427
-0.1766223401300806,0.7670945247227401,-0.28049712912977043,-0.9844202153857786,-2.278166411598857
-0.1766223401300806,0.7487561187462894,-0.31083441343272256,-0.9844202153857786,-2.278166411598857
-0.1766223401300806,0.555465021438831,-0.31083441343272256,-0.9844202153857786,-2.170052125463396
-0.1766223401300806,0.555465021438831,-0.31083441343272256,-0.5981662512361154,-2.170052125463396
-0.22710172434380382,0.555465021438831,-0.31083441343272256,-0.5981662512361154,-2.170052125463396
-0.11222065771378098,0.555465021438831,-0.9828657818325581,-0.5981662512361154,-2.170052125463396
-0.11222065771378098,0.555465021438831,-0.8013625274026239,-1.029040006424836,-2.365555428440139
-0.11222065771378098,0.555465021438831,-0.44916007665341695,-1.029040006424836,-2.365555428440139
-0.11222065771378098,0.3197475640875602,-0.44916007665341695,-1.029040006424836,-2.2431197661093307
-0.11222065771378098,0.3197475640875602,-0.44916007665341695,-1.029040006424836,-2.2431197661093307
-0.11222065771378098,0.3197475640875602,-0.3665280232356771,-1.029040006424836,-2.3389849217773104
-0.14769951311514262,0.4076795728584237,-0.3665280232356771,-1.029040006424836,-2.3389849217773104
-0.14769951311514262,0.4076795728584237,-0.3665280232356771,-1.029040006424836,-2.3389849217773104
-0.14769951311514262,0.4076795728584237,-0.23937117417081666,-1.029040006424836,-2.3389849217773104
-0.14769951311514262,0.4076795728584237,-0.23937117417081666,-1.147385524410133,-2.3389849217773104
-0.14769951311514262,0.4076795728584237,-0.23937117417081666,-1.147385524410133,-2.120177323112177
0.007236794756167342,0.7060549110343679,-0.4889296147567812,-1.7825390467401192,-1.842814452850515
0.007236794756167342,0.7060549110343679,-0.4889296147567812,-1.7825390467401192,-1.842814452850515
0.007236794756167342,0.45488183954270056,-0.4889296147567812,-1.7825390467401192,-1.842814452850515
0.007236794756167342,0.45488183954270056,-0.4889296147567812,-1.7825390467401192,-1.842814452850515
-0.1458201678402311,0.45488183954270056,-0.4889296147567812,-0.5323638081440336,-1.842814452850515
-0.1458201678402311,0.45488183954270056,-0.4889296147567812,-0.5323638081440336,-2.324022190029364
-0.1458201678402311,0.445364968945416,-0.4889296147567812,-0.9777094321368835,-2.324022190029364
-0.1458201678402311,0.445364968945416,-0.4889296147567812,-1.1688682652161795,-2.1410356544274016
-0.1458201678402311,0.7841668917442917,-0.35451236200778524,-1.3618553297689502,-2.1410356544274016
-0.1458201678402311,0.7841668917442917,-0.35451236200778524,-0.9716088056924832,-2.1410356544274016
-0.1458201678402311,0.7841668917442917,-0.35451236200778524,-0.7856966863517805,-2.0601990557471517
-0.1458201678402311,0.7841668917442917,-0.644999648738974,-1.4017451986781175,-2.0601990557471517
-0.1458201678402311,0.8566266990755764,-0.44674985027599234,-1.4017451986781175,-2.0601990557471517
-0.1458201678402311,0.9455426666101978,-0.44674985027599234,-1.4017451986781175,-2.0601990557471517
-0.1458201678402311,0.9455426666101978,-0.5344827417524627,-1.1409493618397732,-2.0601990557471517
-0.1458201678402311,0.7144833900993532,-0.4072565754595985,-1.1409493618397732,-2.2255394212037345
-0.1458201678402311,0.7144833900993532,-0.4072565754595985,-1.1409493618397732,-2.2255394212037345
-0.1458201678402311,0.7144833900993532,-0.4072565754595985,-1.1409493618397732,-2.2255394212037345
-0.1458201678402311,0.7144833900993532,-0.6092208772363605,-1.1409493618397732,-2.2255394212037345
-0.1458201678402311,0.7144833900993532,-0.5405810980420753,-0.6951406221861447,-2.2255394212037345
-0.21824988510253363,0.5327988087174198,-0.5405810980420753,-0.6951406221861447,-2.2255394212037345
-0.21824988510253363,0.5327988087174198,-0.5405810980420753,-0.4104392166023203,-2.2255394212037345
-0.21824988510253363,0.5327988087174198,-0.8406321995966195,-0.23157053860401788,-2.2255394212037345
-0.21824988510253363,0.5327988087174198,-0.8406321995966195,-0.23157053860401788,-2.2255394212037345
-0.21824988510253363,0.44816412190440147,-0.697738952042549,-0.23157053860401788,-2.2255394212037345
-0.21824988510253363,0.44816412190440147,-0.697738952042549,-0.8184394667564128,-2.2255394212037345
-0.21824988510253363,0.7386785191055125,-0.538742734132839,-0.8184394667564128,-2.156088731556828
-0.21824988510253363,0.6972734289572635,-0.6987910975572618,-0.8184394667564128,-2.1355344398448963
-0.21824988510253363,0.6762395893695086,-0.6987910975572618,-0.8184394667564128,-2.2986039402413816
-0.15135118483246757,0.6762395893695086,-0.6987910975572618,-1.2286465918531206,-1.8979864809023432
-0.15135118483246757,0.44043526954299494,-0.6987910975572618,-1.2286465918531206,-1.8979864809023432
-0.15135118483246757,0.44043526954299494,-0.5010824873195752,-1.2286465918531206,-1.9651729233318562
-0.15135118483246757,0.44043526954299494,-0.5010824873195752,-1.2286465918531206,-1.9651729233318562
-0.15135118483246757,0.44043526954299494,-0.7502619660016379,-1.3393848704141682,-1.9651729233318562
-0.0530127415888586,0.44043526954299494,-0.7502619660016379,-1.3393848704141682,-1.9651729233318562
-0.0530127415888586,0.44043526954299494,-0.8704407178287212,-1.3393848704141682,-1.9651729233318562
-0.0530127415888586,0.44043526954299494,-0.8704407178287212,-1.3393848704141682,-1.9651729233318562
-0.0530127415888586,0.44043526954299494,-0.8704407178287212,-1.3393848704141682,-1.923573133569846
-0.0530127415888586,0.44043526954299494,-0.8704407178287212,-1.3393848704141682,-1.923573133569846
-0.0530127415888586,0.44043526954299494,-0.8394267440232781,-1.3393848704141682,-1.9095279064034294
-0.0530127415888586,0.44043526954299494,-0.8394267440232781,-0.6281980242970029,-1.9095279064034294
-0.0530127415888586,0.44043526954299494,-0.8394267440232781,-0.6281980242970029,-1.9095279064034294
-0.0530127415888586,0.44043526954299494,-0.8394267440232781,-0.6281980242970029,-2.1620623972468103
-0.0530127415888586,0.706791841984483,-1.136707995883743,-0.6281980242970029,-2.1620623972468103
-0.17958135720772006,0.706791841984483,-0.782988443035304,-0.6281980242970029,-2.1620623972468103
-0.17958135720772006,0.706791841984483,-0.782988443035304,-0.6281980242970029,-2.328029213453668
-0.061550733695369786,0.682057861434707,-0.782988443035304,-0.6281980242970029,-2.328029213453668
-0.061550733695369786,0.682057861434707,-0.782988443035304,-0.6281980242970029,-2.328029213453668
-0.061550733695369786,0.682057861434707,-0.6841155266318282,-0.6281980242970029,-2.328029213453668
-0.09639622237682488,0.8365614636697352,-0.6841155266318282,-0.6281980242970029,-2.328029213453668
-0.09639622237682488,0.924206081905453,-0.4357762470915105,-0.6281980242970029,-2.328029213453668
-0.11092582102172699,0.924206081905453,-0.550482747053767,-0.49316009904022096,-2.328029213453668
-0.11092582102172699,0.924206081905453,-0.550482747053767,-1.122797494017565,-2.5080215173932565
-0.11092582102172699,0.924206081905453,-0.550482747053767,-1.122797494017565,-2.355210575434402
-0.11092582102172699,0.7413235049034377,-0.3463355998333988,-1.122797494017565,-2.355210575434402
-0.11092582102172699,0.7413235049034377,-0.3463355998333988,-1.122797494017565,-2.355210575434402
-0.11092582102172699,0.7413235049034377,-0.3463355998333988,-1.122797494017565,-2.355210575434402
-0.18473631969034443,0.7413235049034377,-0.5753935357322746,-0.9208395917032561,-2.355210575434402
-0.18473631969034443,0.6967696167701938,-0.7961794298226366,-1.0561268455355872,-2.355210575434402
-0.18473631969034443,0.7434694338148766,-0.7961794298226366,-1.0561268455355872,-2.355210575434402
-0.18473631969034443,0.7434694338148766,-0.4186049896932005,-1.0561268455355872,-2.355210575434402
-0.18473631969034443,0.7434694338148766,-0.4186049896932005,-1.24193067174361,-2.1572515079920898
-0.23977159799542136,0.7434694338148766,-0.28024423060934467,-0.7599806094046926,-2.1572515079920898
-0.26592115126990024,0.7434694338148766,-0.514068761108355,-0.7599806094046926,-2.425828967474253
-0.26592115126990024,0.7434694338148766,-0.47178815081767667,-1.1367565202431322,-2.425828967474253
-0.26592115126990024,0.7434694338148766,-0.47178815081767667,-1.1367565202431322,-2.425828967474253
-0.17354563934511802,0.7434694338148766,-0.6800792566183169,-1.1367565202431322,-2.425828967474253
-0.17354563934511802,0.8452548811577039,-0.35402956433399524,-0.8632610637393512,-2.425828967474253
-0.17354563934511802,0.7206514951737404,-0.35402956433399524,-0.8632610637393512,-2.425828967474253
-0.17354563934511802,0.453826848137858,-0.35402956433399524,-0.8632610637393512,-2.1963349963439533
-0.17354563934511802,0.453826848137858,-0.35402956433399524,-0.8632610637393512,-2.1963349963439533
-0.17354563934511802,0.6156148318756287,-0.4497976787559743,-0.5634196543629315,-2.157817937951812
-0.17354563934511802,0.6156148318756287,-0.3158373319974146,-0.5634196543629315,-2.157817937951812
-0.17354563934511802,0.6156148318756287,-0.29907101736688446,-0.5497479725191567,-2.320383887610948
-0.17354563934511802,0.6156148318756287,-0.29907101736688446,-0.7049660668270015,-2.320383887610948
-0.17354563934511802,0.5650727271701648,-0.29907101736688446,-0.7049660668270015,-2.320383887610948
-0.17354563934511802,0.5650727271701648,-0.29907101736688446,-0.7049660668270015,-2.320383887610948
-0.17354563934511802,0.5650727271701648,-0.29907101736688446,-0.7049660668270015,-2.24358035497864
-0.17354563934511802,0.5650727271701648,-0.4846164452726569,-0.7928017402411207,-2.1796703183969193
-0.17354563934511802,0.5587105281399012,-0.5821116307473879,-0.7928017402411207,-2.1796703183969193
-0.17354563934511802,0.6897385882508758,-0.5821116307473879,-0.7928017402411207,-2.1796703183969193
-0.027165874172194293,0.6897385882508758,-0.5821116307473879,-0.7928017402411207,-2.1796703183969193
-0.027165874172194293,0.6897385882508758,-0.5821116307473879,-0.7928017402411207,-2.271692238857838
-0.027165874172194293,0.4481839412487041,-0.6442833068051783,-0.7928017402411207,-2.271692238857838
-0.027165874172194293,0.4481839412487041,-0.6442833068051783,-0.8294457893186262,-2.238006314306716
-0.06912496122577494,0.822696135830359,-0.6442833068051783,-0.9171013362238618,-2.238006314306716
-0.06912496122577494,0.7905148210462869,-0.5893188841906429,-0.9171013362238618,-1.902612029726825
-0.06912496122577494,0.7905148210462869,-0.5893188841906429,-0.9171013362238618,-1.902612029726825
-0.1860222060154264,0.7905148210462869,-0.5893188841906429,-1.0501521386631119,-1.902612029726825
-0.1860222060154264,0.7905148210462869,-0.742297049464046,-0.7625917540457152,-1.902612029726825
-0.1860222060154264,0.6081242363781065,-0.742297049464046,-1.1603073057274926,-1.902612029726825
-0.1860222060154264,0.6081242363781065,-0.742297049464046,-1.1603073057274926,-1.902612029726825
-0.1860222060154264,0.6973504527658498,-0.742297049464046,-1.1603073057274926,-1.902612029726825
-0.1860222060154264,0.6973504527658498,-0.742297049464046,-0.7473629676613314,-1.902612029726825
-0.1860222060154264,0.6973504527658498,-0.37858814683642805,-0.7473629676613314,-1.902612029726825
-0.1860222060154264,0.6973504527658498,-0.37858814683642805,-0.7473629676613314,-1.902612029726825
-0.1761281321360002,0.5555457664149834,-0.37858814683642805,-0.7473629676613314,-1.7345271723367652
-0.08618084216361765,0.5555457664149834,-0.37858814683642805,-0.7473629676613314,-1.7345271723367652
-0.08870481733577407,0.4755551741654571,-0.37858814683642805,-0.7473629676613314,-1.7345271723367652
-0.08870481733577407,0.4755551741654571,-0.5984897684374673,-0.7473629676613314,-1.7345271723367652
-0.08870481733577407,0.4755551741654571,-0.5984897684374673,-0.7473629676613314,-1.9882697938485947
-0.08870481733577407,0.4755551741654571,-0.5984897684374673,-0.7473629676613314,-1.7366643836841646
-0.08870481733577407,0.4755551741654571,-0.5984897684374673,-0.7473629676613314,-1.7366643836841646
0.026923304392116876,0.4755551741654571,-0.5866527980117056,-1.0340002621097213,-1.6539875607984555
0.026923304392116876,0.4755551741654571,-0.7292139101434216,-0.22646281183258665,-1.6539875607984555
0.026923304392116876,0.4755551741654571,-0.7292139101434216,-0.6931189453983677,-1.6539875607984555
-0.1360082970051515,0.42991925110794327,-0.7292139101434216,-0.6931189453983677,-1.6539875607984555
-0.1360082970051515,0.42991925110794327,-1.0283607562397634,-0.6931189453983677,-1.9150966249606718
-0.1360082970051515,0.42991925110794327,-1.1108689522297155,-0.6931189453983677,-1.9150966249606718
-0.1360082970051515,0.4199135011869011,-1.1108689522297155,-0.6931189453983677,-1.9150966249606718
-0.1360082970051515,0.4199135011869011,-1.1108689522297155,-0.7482163583775794,-1.9150966249606718
-0.1360082970051515,0.5610887092019539,-1.1108689522297155,-0.7482163583775794,-1.9150966249606718
-0.2038191368284501,0.5610887092019539,-1.1108689522297155,-0.7482163583775794,-1.9150966249606718
-0.2038191368284501,0.3555266635365584,-0.3298839962160436,-0.7482163583775794,-1.9150966249606718
-0.2038191368284501,0.9056607656636935,-0.3298839962160436,-0.7658778821246166,-1.9150966249606718
-0.2038191368284501,0.9056607656636935,-0.6722529972114479,-0.7658778821246166,-1.9150966249606718
-0.2038191368284501,0.9056607656636935,-0.8469894488751635,-0.4985711738088945,-1.9150966249606718
-0.2038191368284501,0.646194262869404,-0.8469894488751635,-0.4985711738088945,-2.203445439952386
-0.2038191368284501,0.646194262869404,-0.8469894488751635,-0.4985711738088945,-2.203445439952386
-0.2038191368284501,0.6305359696347175,-0.8469894488751635,-0.4985711738088945,-2.203445439952386
-0.03771390164651223,0.6305359696347175,-0.8469894488751635,-0.4985711738088945,-2.203445439952386
-0.03771390164651223,0.6305359696347175,-0.8469894488751635,-0.4985711738088945,-2.203445439952386
-0.03771390164651223,0.8156468618941553,-0.9191834773412317,-0.4985711738088945,-2.203445439952386
-0.03771390164651223,0.8156468618941553,-0.9191834773412317,-0.4985711738088945,-2.1029475118024656
-0.03771390164651223,0.8156468618941553,-0.909445011040809,-0.4985711738088945,-2.1029475118024656
-0.03771390164651223,0.8156468618941553,-0.909445011040809,-0.4985711738088945,-2.2261786969689332
-0.03771390164651223,0.619590318985896,-0.909445011040809,-0.4985711738088945,-2.2261786969689332
-0.03771390164651223,0.6816346570522462,-0.909445011040809,-0.4985711738088945,-2.0544563916135026
-0.04670614133996409,0.6816346570522462,-0.909445011040809,-0.4985711738088945,-2.0544563916135026
-0.1992265861995115,0.6816346570522462,-0.909445011040809,-0.4985711738088945,-2.0544563916135026
-0.1992265861995115,0.6816346570522462,-0.909445011040809,-1.0300555574431627,-2.0544563916135026
-0.1992265861995115,0.6816346570522462,-0.6708724627330902,-1.0300555574431627,-2.0544563916135026
-0.1992265861995115,0.6816346570522462,-0.6819276859577066,-1.0300555574431627,-2.0544563916135026
-0.1992265861995115,0.6816346570522462,-0.6819276859577066,-1.0300555574431627,-1.9528683152139408
-0.1992265861995115,0.6816346570522462,-0.52078459460256,-1.0300555574431627,-1.9528683152139408
-0.1992265861995115,0.6816346570522462,-0.52078459460256,-1.0300555574431627,-1.9528683152139408
-0.29947618196731796,0.6816346570522462,-0.52078459460256,-1.0300555574431627,-1.9528683152139408
-0.29947618196731796,0.6816346570522462,-0.4111274897218209,-0.6024284745811812,-1.9528683152139408
-0.29947618196731796,0.8957251468607588,-0.4111274897218209,-0.6024284745811812,-1.9431725260540986
-0.29947618196731796,0.8957251468607588,-0.4111274897218209,-0.6940146427820544,-1.9431725260540986
-0.29947618196731796,0.689793821168724,-0.4111274897218209,-0.6940146427820544,-1.9431725260540986
-0.29947618196731796,0.689793821168724,-0.4111274897218209,-0.6940146427820544,-1.9431725260540986
-0.29947618196731796,0.689793821168724,-0.4111274897218209,-0.6940146427820544,-1.9431725260540986
-0.29947618196731796,0.5443569836623077,-0.4111274897218209,-0.6940146427820544,-1.9431725260540986
-0.29947618196731796,0.7106184411274619,-0.8550922539703159,-0.6940146427820544,-1.9431725260540986
-0.24155734132936857,0.7106184411274619,-0.21005648505343189,-0.6940146427820544,-1.9431725260540986
-0.24155734132936857,0.7106184411274619,-0.21005648505343189,-0.6940146427820544,-1.9431725260540986
-0.24155734132936857,0.8713239052322059,-0.21005648505343189,-0.6940146427820544,-1.9431725260540986
-0.24155734132936857,0.8713239052322059,-0.6412134436694501,-0.7776226603868643,-1.9431725260540986
-0.24155734132936857,0.7417310480801014,-0.5639780933320395,-0.7776226603868643,-2.1619522217707754
-0.24155734132936857,0.7526504083860743,-0.6419475831147601,-0.7776226603868643,-2.1619522217707754
-0.24155734132936857,0.7526504083860743,-0.6419475831147601,-1.2028754187985058,-2.1619522217707754
-0.06645142786925717,0.30413183764524376,-0.6419475831147601,-1.2028754187985058,-2.1619522217707754
-0.06645142786925717,0.30413183764524376,-0.6419475831147601,-1.2028754187985058,-2.1619522217707754
-0.2685125524918348,0.30413183764524376,-0.6419475831147601,-1.2028754187985058,-2.1619522217707754
-0.2685125524918348,0.41472559625163896,-0.7177308478215956,-1.2028754187985058,-2.1619522217707754
-0.2685125524918348,0.41472559625163896,-0.7177308478215956,-1.2028754187985058,-2.1619522217707754
0.03793976132362431,0.5536246816349184,-0.7177308478215956,-1.2028754187985058,-2.1619522217707754
0.03793976132362431,0.5536246816349184,-0.9165700339801646,-1.2028754187985058,-2.1619522217707754
0.011478913207529473,0.5536246816349184,-0.9165700339801646,-1.2028754187985058,-2.2935656258486077
-0.13299814378338226,0.5402529614603253,-0.6778234089795703,-1.2028754187985058,-2.2935656258486077
-0.13299814378338226,0.5402529614603253,-0.6778234089795703,-1.2028754187985058,-2.2935656258486077
-0.13299814378338226,0.5402529614603253,-0.6778234089795703,-1.1754946551576246,-2.2871714705961637
-0.13299814378338226,0.742185471580445,-0.6778234089795703,-1.1754946551576246,-2.2871714705961637
-0.3011257929394553,0.754627756985542,-0.6778234089795703,-0.9882550243090868,-2.2871714705961637
-0.3011257929394553,0.8842692768085101,-0.6778234089795703,-0.9882550243090868,-2.2871714705961637
-0.3011257929394553,0.8842692768085101,-0.6778234089795703,-0.5138306878057257,-2.2871714705961637
-0.3011257929394553,0.8842692768085101,-0.35308974428311046,-0.5138306878057257,-2.2871714705961637
-0.3011257929394553,0.5991436667704662,-0.3639406122228088,-0.5138306878057257,-2.2871714705961637
-0.3011257929394553,0.5991436667704662,-0.4247795175857334,-0.5138306878057257,-2.2871714705961637
-0.3011257929394553,0.5322071398653705,-0.4247795175857334,-0.5138306878057257,-2.1670280372266078
0.004811774926629653,0.5322071398653705,-0.4247795175857334,-0.5138306878057257,-2.1670280372266078
0.004811774926629653,0.5322071398653705,-0.4247795175857334,-0.5138306878057257,-2.1670280372266078
-0.2080364608821661,0.5650330311233631,-0.4247795175857334,-1.3769798333654215,-2.1670280372266078
-0.2080364608821661,0.5650330311233631,-0.4247795175857334,-0.14812917121495417,-2.326959736359356
-0.2080364608821661,0.5650330311233631,-0.4247795175857334,-0.698218848442206,-2.0344485699071058
-0.12477949474225625,0.6239403581392651,-0.06404102780215837,-0.9428037714866626,-2.0344485699071058
-0.12477949474225625,0.6239403581392651,-0.3649421152130792,-0.9428037714866626,-2.0344485699071058
-0.12477949474225625,0.6239403581392651,-0.291202482910613,-1.5584286916907217,-2.0344485699071058
-0.12477949474225625,0.6239403581392651,-1.142269108880619,-1.5584286916907217,-2.0344485699071058
-0.12477949474225625,0.6239403581392651,-1.142269108880619,-1.5584286916907217,-2.0344485699071058
-0.08042797291464865,0.6239403581392651,-1.142269108880619,-1.5584286916907217,-2.0344485699071058
-0.19536349191072588,0.7661652838120645,-0.9933734053532959,-0.9460743864243959,-2.0344485699071058
-0.19536349191072588,0.7661652838120645,-0.9933734053532959,-0.9460743864243959,-2.0703012397480656
-0.17338160025217064,0.5754107876489698,-0.33415051472123025,-0.9460743864243959,-2.0703012397480656
-0.17338160025217064,0.5754107876489698,-0.3797648405884857,-1.4203685428689212,-2.0514707956574867
-0.17338160025217064,0.5754107876489698,-0.24711332827928345,-1.4203685428689212,-2.0514707956574867
-0.17338160025217064,0.5754107876489698,-0.24711332827928345,-1.4203685428689212,-1.9468414688218054
-0.17338160025217064,0.6095343342970985,-0.26747290398118295,-1.488159695650456,-1.9468414688218054
-0.17338160025217064,0.7870623385532767,-0.26747290398118295,-1.488159695650456,-1.9468414688218054
-0.17338160025217064,0.7870623385532767,-0.26747290398118295,-1.488159695650456,-1.9468414688218054
-0.17338160025217064,0.7870623385532767,-0.26747290398118295,-1.488159695650456,-1.9468414688218054
-0.17338160025217064,0.7870623385532767,-0.26747290398118295,-1.488159695650456,-1.9468414688218054
-0.17338160025217064,0.7870623385532767,-0.26747290398118295,-1.488159695650456,-1.9741792304953911
-0.17338160025217064,0.7870623385532767,-0.4609846193383973,-1.488159695650456,-1.9741792304953911
-0.17338160025217064,0.7870623385532767,-0.4609846193383973,-1.488159695650456,-1.7060740708994793
-0.3988686574393334,0.7375152749134983,-0.37824204638807757,-1.488159695650456,-1.9261192476795443
-0.21244692237135254,0.7375152749134983,-0.37824204638807757,-1.488159695650456,-1.9261192476795443
-0.21244692237135254,0.7375152749134983,-0.37824204638807757,-1.488159695650456,-1.9261192476795443
-0.21244692237135254,0.7375152749134983,-0.37824204638807757,-1.488159695650456,-2.0333634434209458
-0.21244692237135254,0.7375152749134983,-0.37824204638807757,-1.488159695650456,-2.0333634434209458
-0.21244692237135254,0.4758477271546795,-0.37824204638807757,-1.488159695650456,-2.0333634434209458
-0.21244692237135254,0.6933779066597303,-0.41298864192360085,-1.488159695650456,-2.0333634434209458
-0.21244692237135254,0.6933779066597303,-0.41298864192360085,-1.488159695650456,-2.0333634434209458
-0.21244692237135254,0.6933779066597303,-0.41298864192360085,-1.488159695650456,-2.0333634434209458
-0.21244692237135254,0.6933779066597303,-0.41298864192360085,-1.8738710999892056,-2.0333634434209458
-0.21244692237135254,0.6933779066597303,-0.41298864192360085,-1.8738710999892056,-2.0333634434209458
-0.21244692237135254,0.5543453078398279,-0.41298864192360085,-1.8738710999892056,-2.0333634434209458
-0.0593997977994718,0.694114108433773,-0.4833693666780441,-1.8738710999892056,-2.0333634434209458
-0.0593997977994718,0.694114108433773,-0.6655367422497918,-1.8738710999892056,-2.0333634434209458
-0.0593997977994718,0.694114108433773,-0.690258834896504,-1.8738710999892056,-2.0333634434209458
-0.2037743074828171,0.6629931507916424,-0.690258834896504,-1.8738710999892056,-2.0619204858807194
-0.2037743074828171,0.6867510927023517,-0.690258834896504,-1.8738710999892056,-2.0619204858807194
-0.2037743074828171,0.6867510927023517,-0.690258834896504,-1.8738710999892056,-2.0619204858807194
-0.2037743074828171,0.7499263079293783,-0.690258834896504,-0.4802496062352084,-2.0619204858807194
-0.2037743074828171,0.7499263079293783,-0.690258834896504,-1.8448896174203142,-2.0619204858807194
-0.2037743074828171,0.7856429688286788,-0.690258834896504,-1.8448896174203142,-2.337748274021685
-0.2037743074828171,0.6599320763909127,-0.690258834896504,-1.8296608015315527,-2.337748274021685
-0.2037743074828171,0.6599320763909127,-0.690258834896504,-1.8296608015315527,-2.337748274021685
-0.1783765722543187,0.6599320763909127,-0.5358418684404427,-1.8296608015315527,-2.337748274021685
-0.1783765722543187,0.6599320763909127,-0.5358418684404427,-1.8296608015315527,-2.337748274021685
-0.1783765722543187,0.6599320763909127,-0.5358418684404427,-1.8296608015315527,-2.337748274021685
-0.1783765722543187,0.6599320763909127,-0.5358418684404427,-1.8296608015315527,-2.337748274021685
